id,title,type,release_year,runtime,genres,seasons,imdb_score,tmdb_score
tm857399,Marc Maron: End Times Fun,MOVIE,2020,71,"['comedy', 'documentation']",,6.8,7.0
tm840224,Seth Meyers: Lobby Baby,MOVIE,2019,61,['comedy'],,7.5,"7,044"
tm886214,Mrs. Serial Killer,MOVIE,2020,106,"['thriller', 'crime', 'drama']",,4.1,6.4
tm810836,Oh! Baby,MOVIE,2019,161,"['fantasy', 'drama']",,,6.7
tm471922,An Easy Girl,MOVIE,2019,92,"['drama', 'comedy', 'european']",,5.6,5.5
tm917846,The Letter Reader,MOVIE,2019,30,['drama'],,,6.8
tm468724,All in My Family,MOVIE,2019,39,['documentation'],,,6.2
ts225410,Unstoppable,SHOW,2020,38,"['drama', 'documentation']",1.0,,8.5
tm472961,After Maria,MOVIE,2019,36,['documentation'],,,5.3
ts271247,LEGO City Adventures,SHOW,2019,14,"['animation', 'action', 'family', 'comedy']",4.0,6.7,7.25
tm462611,Ready to Mingle,MOVIE,2019,97,"['comedy', 'romance']",,5.9,6.8
tm358666,The Awakening of Motti Wolkenbruch,MOVIE,2019,94,"['comedy', 'drama', 'european']",,6.6,"5,795"
tm943790,Summerland,MOVIE,2020,99,"['drama', 'war', 'romance']",,7.0,"7,579"
tm820190,#Alive,MOVIE,2020,108,"['thriller', 'action', 'horror', 'drama']",,6.3,"7,298"
tm469193,Atlantics,MOVIE,2019,106,"['fantasy', 'thriller', 'drama', 'romance']",,6.7,6.7
ts221365,Criminal: Spain,SHOW,2019,40,['drama'],1.0,,6.6
tm469399,Music Teacher,MOVIE,2019,101,"['romance', 'drama', 'music']",,6.2,6.9
ts87473,7SEEDS,SHOW,2020,24,"['scifi', 'animation', 'romance', 'action', 'drama', 'horror']",2.0,6.3,8.1
ts225718,La RÃ©volution,SHOW,2020,46,"['drama', 'action', 'fantasy', 'thriller']",1.0,6.6,"6,869"
tm460259,Blood Will Tell,MOVIE,2019,113,"['thriller', 'drama']",,6.1,5.9
tm998899,The Fisherman's Diary,MOVIE,2020,142,['drama'],,6.4,7.25
tm889200,MOTHER,MOVIE,2020,127,['drama'],,,6.8
tm475501,Wanda Sykes: Not Normal,MOVIE,2019,60,['comedy'],,7.3,6.9
ts269073,The Fabulous Lives of Bollywood Wives,SHOW,2020,37,"['reality', 'romance', 'documentation']",2.0,4.3,4.5
tm818499,Revenge of the Pontianak,MOVIE,2019,92,"['horror', 'romance']",,5.3,"5,188"
ts223404,It's Okay to Not Be Okay,SHOW,2020,76,"['drama', 'comedy', 'romance']",1.0,8.6,"8,612"
ts86946,Osmosis,SHOW,2019,42,"['scifi', 'romance']",1.0,5.8,"5,744"
tm885845,Murder to Mercy - The Cyntoia Brown Story,MOVIE,2020,97,['documentation'],,6.4,7.1
tm912400,Jack Whitehall: I'm Only Joking,MOVIE,2020,58,['comedy'],,6.6,"6,167"
tm927286,Making The Witcher,MOVIE,2020,32,['documentation'],,6.8,7.3
ts89014,DC Super Hero Girls,SHOW,2019,10,"['animation', 'comedy', 'family', 'fantasy', 'scifi', 'drama', 'action']",2.0,7.2,8.2
tm836662,Go!,MOVIE,2020,110,"['family', 'sport']",,5.9,"6,623"
ts221366,Criminal: France,SHOW,2019,40,"['thriller', 'drama']",1.0,,"6,842"
tm375446,Asphalt Burning,MOVIE,2020,100,"['comedy', 'action', 'european']",,5.1,5.4
tm948916,The Scary House,MOVIE,2020,100,"['thriller', 'family', 'fantasy', 'drama', 'horror', 'european']",,5.4,"5,615"
ts251067,The Baby-Sitters Club,SHOW,2020,27,"['comedy', 'drama', 'family']",2.0,7.5,"8,016"
tm457410,Money Trap,MOVIE,2019,121,"['comedy', 'drama']",,6.0,"5,697"
tm844642,Michelle Wolf: Joke Show,MOVIE,2019,59,['comedy'],,7.2,"6,788"
tm490222,Uncorked,MOVIE,2020,104,"['drama', 'comedy']",,6.4,6.1
tm974366,We Can Be Heroes,MOVIE,2020,97,"['fantasy', 'action', 'family', 'comedy', 'drama']",,4.7,"6,148"
tm452573,Gabriel Iglesias: One Show Fits All,MOVIE,2019,90,"['comedy', 'documentation']",,7.3,6.8
tm944331,Shawn Mendes: In Wonder,MOVIE,2020,83,"['music', 'documentation']",,6.5,8.2
tm950808,Miss India,MOVIE,2020,136,['drama'],,,4.2
tm813695,After We Collided,MOVIE,2020,105,"['drama', 'romance']",,5.0,"7,221"
ts217389,Masaba Masaba,SHOW,2020,34,"['drama', 'comedy']",2.0,6.7,5.8
tm885775,Unbreakable Kimmy Schmidt: Kimmy vs. the Reverend,MOVIE,2020,80,"['comedy', 'romance', 'scifi']",,6.9,6.4
ts59542,The Search,SHOW,2020,41,"['drama', 'comedy']",1.0,,"7,197"
ts255809,Carmel: Who Killed Maria Marta?,SHOW,2020,58,"['crime', 'documentation']",1.0,7.0,7.5
tm856375,The Decline,MOVIE,2020,83,"['thriller', 'action']",,6.0,6.2
tm828326,The Crystal Calls - Making The Dark Crystal: Age of Resistance,MOVIE,2019,82,['documentation'],,7.5,7.4
tm450095,37 Seconds,MOVIE,2020,115,['drama'],,7.4,7.3
tm426634,The Day I Lost My Shadow,MOVIE,2019,94,['drama'],,6.2,5.2
tm1172010,The Lockdown Plan,MOVIE,2020,49,[],,6.5,
tm893874,Choked: Paisa Bolta Hai,MOVIE,2020,114,"['crime', 'thriller', 'drama']",,5.7,6.3
ts220751,Lego Jurassic World: Legend of Isla Nublar,SHOW,2019,22,"['family', 'scifi', 'animation', 'comedy', 'action']",1.0,6.8,7.2
ts217891,SAINT SEIYA: Knights of the Zodiac,SHOW,2019,24,"['action', 'scifi', 'animation', 'fantasy']",2.0,4.6,"7,399"
tm835512,The Spooky Tale of Captain Underpants Hack-a-Ween,MOVIE,2019,45,"['action', 'comedy', 'family', 'animation']",,5.9,6.2
tm493511,The Sky Is Pink,MOVIE,2019,143,"['drama', 'romance', 'family']",,7.6,"7,807"
tm855535,The Hater,MOVIE,2020,135,"['drama', 'european']",,,"6,903"
tm877681,American Pie Presents: Girls' Rules,MOVIE,2020,95,['comedy'],,,6.3
ts241248,Cocomelon,SHOW,2020,9,"['family', 'comedy', 'animation']",6.0,4.6,7.3
ts89895,Mighty Little Bheem,SHOW,2019,6,"['animation', 'comedy', 'family', 'fantasy']",3.0,6.6,7.9
ts88841,The School Nurse Files,SHOW,2020,51,"['scifi', 'comedy', 'drama', 'fantasy']",1.0,6.4,7.75
ts314529,Catch! Teenieping,SHOW,2020,12,[],3.0,,2.0
tm432022,Violet Evergarden: The Movie,MOVIE,2020,140,"['fantasy', 'drama', 'animation', 'romance']",,8.3,8.3
tm458326,Walk. Ride. Rodeo.,MOVIE,2019,99,"['drama', 'sport']",,6.4,7.1
tm975398,Christmas Crossfire,MOVIE,2020,106,"['thriller', 'comedy', 'crime']",,4.8,4.5
ts236653,Cooked With Cannabis,SHOW,2020,37,['reality'],1.0,6.6,4.7
ts225162,Babies,SHOW,2020,51,"['documentation', 'reality']",2.0,,7.2
ts227385,Transformers: War for Cybertron: Siege,SHOW,2020,19,"['scifi', 'action']",3.0,,7.6
tm889390,Ben Platt: Live from Radio City Music Hall,MOVIE,2020,85,"['music', 'documentation']",,,8.1
tm449594,Brother,MOVIE,2019,96,"['drama', 'european']",,6.7,"6,545"
ts223242,Was It Love?,SHOW,2020,66,"['drama', 'romance', 'comedy']",1.0,7.1,7.8
tm469991,I Lost My Body,MOVIE,2019,81,"['drama', 'fantasy', 'romance', 'animation', 'european']",,7.5,"7,513"
tm421560,Let's Dance,MOVIE,2019,109,"['comedy', 'drama', 'music', 'family']",,5.9,"6,497"
ts251616,Sing On! Germany,SHOW,2020,38,"['reality', 'music']",1.0,5.7,7.6
tm446581,The Edge of Democracy,MOVIE,2019,113,"['documentation', 'history']",,7.3,7.7
ts269501,BREAK IT ALL: The History of Rock in Latin America,SHOW,2020,50,"['documentation', 'music']",1.0,7.6,7.6
ts236091,Oh My Baby,SHOW,2020,68,"['drama', 'comedy', 'family', 'romance']",1.0,7.1,7.0
tm852207,3 Logical Exits,MOVIE,2020,15,['documentation'],,7.2,2.0
tm414285,Abducted in Plain Sight,MOVIE,2019,91,"['documentation', 'crime', 'thriller', 'drama']",,6.8,6.5
tm918853,All Together Now,MOVIE,2020,92,['drama'],,6.5,6.8
tm978401,Mosul,MOVIE,2019,102,"['drama', 'action']",,,"6,707"
tm825952,Simon Amstell: Set Free,MOVIE,2019,51,['comedy'],,6.5,5.8
ts100354,MonzÃ³n: A Knockout Blow,SHOW,2019,45,"['crime', 'drama', 'history', 'sport']",1.0,7.9,"8,286"
tm832843,Jeff Dunham: Beside Himself,MOVIE,2019,58,['comedy'],,6.9,"7,371"
tm845020,Jack Whitehall: Christmas with my Father,MOVIE,2019,64,"['comedy', 'documentation']",,6.0,5.9
ts236051,The Least Expected Day: Inside the Movistar Team 2019,SHOW,2020,32,"['documentation', 'sport']",3.0,7.4,6.5
ts104168,El DragÃ³n: Return of a Warrior,SHOW,2019,45,"['action', 'drama']",2.0,6.9,7.4
ts242244,Japan Sinks: 2020,SHOW,2020,26,"['scifi', 'animation', 'action', 'drama']",1.0,6.4,7.3
tm306301,Piercing,MOVIE,2019,82,"['horror', 'thriller']",,5.5,5.8
ts225377,Taj Mahal 1989,SHOW,2020,34,"['drama', 'romance', 'comedy']",1.0,7.5,6.6
tm916008,PNL - Dans la lÃ©gende tour,MOVIE,2020,18,"['documentation', 'music']",,,6.3
ts216698,Nadiya's Time to Eat,SHOW,2019,29,['reality'],1.0,,10.0
tm946801,Just Another Christmas,MOVIE,2020,101,"['drama', 'comedy']",,6.7,7.4
ts222325,Magical Andes,SHOW,2019,34,['documentation'],2.0,7.7,8.8
tm446609,The Great Hack,MOVIE,2019,114,"['documentation', 'history']",,7.0,6.9
ts108392,The Letter for the King,SHOW,2020,47,"['family', 'fantasy', 'action', 'scifi']",1.0,6.0,"7,041"
tm846166,Pets United,MOVIE,2019,89,"['animation', 'comedy']",,3.7,5.9
ts224261,Nailed It! Germany,SHOW,2020,35,['reality'],1.0,5.9,7.3
tm842829,Dead Kids,MOVIE,2019,94,"['thriller', 'drama']",,5.4,5.9
ts187443,The Minions of Midas,SHOW,2020,53,"['thriller', 'crime', 'drama']",1.0,6.6,"6,867"
tm474862,Bennett's War,MOVIE,2019,94,"['drama', 'sport']",,6.0,7.1
ts86928,The Crowned Clown,SHOW,2019,75,"['action', 'drama', 'history', 'romance']",1.0,8.0,8.3
ts113637,The AlcÃ sser Murders,SHOW,2019,61,"['documentation', 'crime']",1.0,7.1,"7,083"
tm449105,Polar,MOVIE,2019,118,"['drama', 'action', 'thriller', 'crime', 'european']",,6.3,"6,253"
tm854786,Yeh Ballet,MOVIE,2020,117,"['drama', 'documentation']",,7.5,7.5
ts256764,Heaven Official's Blessing,SHOW,2020,24,"['scifi', 'drama', 'animation', 'action', 'comedy', 'fantasy', 'history', 'war']",2.0,8.3,"8,093"
tm850862,A Love Song for Latasha,MOVIE,2019,18,['documentation'],,,7.1
tm814740,Coming from Insanity,MOVIE,2019,100,"['drama', 'thriller', 'comedy', 'crime']",,5.1,
ts225539,Hyena,SHOW,2020,59,"['drama', 'romance']",1.0,7.7,7.85
ts76382,Carmen Sandiego,SHOW,2019,24,"['action', 'family', 'thriller', 'animation']",4.0,7.9,"7,828"
ts256134,Country Ever After,SHOW,2020,24,"['reality', 'music']",1.0,6.9,9.7
tm855641,Home2Home,MOVIE,2020,110,"['documentation', 'action', 'european']",,7.7,6.2
tm467735,Liss Pereira: Reteniendo Liquidos,MOVIE,2019,59,['comedy'],,6.2,6.1
tm842817,Living in Bondage: Breaking Free,MOVIE,2019,140,"['fantasy', 'drama']",,5.0,4.0
tm910999,Xico's Journey,MOVIE,2020,85,"['family', 'fantasy', 'animation']",,5.1,6.6
tm941531,The Beast,MOVIE,2020,90,"['crime', 'thriller', 'action', 'drama']",,5.2,6.2
tm840242,Arsenio Hall: Smart and Classy,MOVIE,2019,63,['comedy'],,6.0,5.9
tm838765,A Christmas Prince: The Royal Baby,MOVIE,2019,84,"['romance', 'family']",,5.4,6.4
tm845117,Tiffany Haddish: Black Mitzvah,MOVIE,2019,55,['comedy'],,6.3,6.1
ts228502,The Iliza Shlesinger Sketch Show,SHOW,2020,19,['comedy'],1.0,5.0,6.0
tm837690,Eeb Allay Ooo!,MOVIE,2020,97,"['drama', 'comedy']",,7.2,7.6
tm845535,Coded Bias,MOVIE,2020,86,['documentation'],,6.7,7.3
tm819016,The Path of the Anaconda,MOVIE,2019,73,['documentation'],,6.7,6.1
ts237111,Almost Happy,SHOW,2020,27,['comedy'],2.0,6.9,7.0
tm469400,BrenÃ© Brown: The Call to Courage,MOVIE,2019,76,"['documentation', 'drama']",,7.7,6.9
tm980097,Holiday on Mars,MOVIE,2020,93,"['comedy', 'scifi']",,2.7,3.3
tm946718,Funny Boy,MOVIE,2020,109,['drama'],,6.5,6.0
tm435916,The Perfection,MOVIE,2019,90,"['horror', 'thriller', 'drama', 'music']",,6.2,"6,504"
tm818786,Menendez: The Day of the Lord,MOVIE,2020,93,"['horror', 'thriller', 'drama']",,5.0,5.8
tm837843,It Takes a Lunatic,MOVIE,2019,126,"['documentation', 'drama']",,6.6,5.6
tm948128,Audrey,MOVIE,2020,100,"['documentation', 'history']",,7.1,7.2
ts235689,J-Style Trip,SHOW,2020,64,['reality'],2.0,5.1,7.5
tm451269,Born Beautiful,MOVIE,2019,96,['comedy'],,5.4,5.7
tm933375,Cuties,MOVIE,2020,96,"['drama', 'european']",,3.6,5.2
tm851912,Gunjan Saxena: The Kargil Girl,MOVIE,2020,112,"['drama', 'action', 'war']",,5.5,7.4
ts251072,The Underclass,SHOW,2020,55,['drama'],1.0,6.7,5.5
tm473601,The Son,MOVIE,2019,92,['thriller'],,,5.4
tm853910,Road to Roma,MOVIE,2020,73,['documentation'],,7.7,8.0
tm834715,Single Slipper Size - 7,MOVIE,2019,120,"['drama', 'thriller']",,8.4,8.0
tm451078,Pokemon the Movie: Mewtwo Strikes Back - Evolution,MOVIE,2019,98,"['animation', 'action', 'family', 'fantasy']",,5.7,"6,688"
ts87221,Legal High,SHOW,2019,65,"['comedy', 'drama']",1.0,6.8,"5,625"
ts237556,The Unremarkable Juanquini,SHOW,2020,29,['comedy'],2.0,4.3,7.0
ts257243,Voices of Fire,SHOW,2020,37,"['music', 'reality']",1.0,6.9,"7,143"
tm429172,The (Silent) War,MOVIE,2019,123,"['thriller', 'drama', 'action', 'war', 'crime', 'european']",,5.5,5.9
ts222933,Who Killed Little Gregory?,SHOW,2019,60,"['crime', 'documentation', 'drama', 'thriller']",1.0,7.4,7.3
tm428558,High Flying Bird,MOVIE,2019,90,"['drama', 'sport']",,6.2,5.8
ts218307,Styling Hollywood,SHOW,2019,36,['reality'],1.0,6.6,10.0
tm925486,Jiu Jitsu,MOVIE,2020,102,"['action', 'scifi', 'thriller', 'comedy', 'fantasy']",,2.9,"4,931"
ts270742,Korean Pork Belly Rhapsody,SHOW,2020,48,['documentation'],1.0,7.7,8.3
tm144835,Sergio,MOVIE,2020,94,['documentation'],,7.4,7.7
ts92405,Hasmukh,SHOW,2020,33,"['crime', 'drama', 'thriller', 'comedy']",1.0,5.3,5.6
ts235979,The Victims' Game,SHOW,2020,59,"['drama', 'crime', 'thriller']",1.0,7.3,"7,292"
ts231260,Last One Standing,SHOW,2019,36,"['scifi', 'thriller', 'drama']",1.0,6.7,
ts222599,Queer Eye: We're in Japan!,SHOW,2019,50,['reality'],1.0,8.2,"6,941"
tm854876,Out of My League,MOVIE,2020,91,"['romance', 'comedy', 'drama', 'european']",,6.1,7.0
tm450698,The Ruthless,MOVIE,2019,90,"['drama', 'crime', 'european']",,6.2,6.2
tm881891,Chris D'Elia: No Pain,MOVIE,2020,55,['comedy'],,5.9,"6,614"
tm854669,Taylor Tomlinson: Quarter-Life Crisis,MOVIE,2020,61,['comedy'],,7.4,"7,247"
tm464509,K. D.,MOVIE,2019,119,['drama'],,8.4,7.6
tm679284,The Knight Before Christmas,MOVIE,2019,92,"['comedy', 'drama', 'fantasy', 'romance']",,5.6,"6,469"
ts88552,Go! Live Your Way,SHOW,2019,40,"['drama', 'comedy', 'family', 'romance']",2.0,6.8,9.1
tm896246,George Lopez: We'll Do It for Half,MOVIE,2020,51,['comedy'],,5.7,5.2
tm463038,Despite Everything,MOVIE,2019,78,"['comedy', 'european']",,5.4,"6,016"
tm966690,Rima,MOVIE,2020,90,"['drama', 'horror', 'thriller']",,4.7,
ts238316,Twogether,SHOW,2020,58,['reality'],1.0,8.4,
ts222942,Narcoworld: Dope Stories,SHOW,2019,40,"['documentation', 'crime']",1.0,6.5,8.4
ts251061,Legend of Exorcism,SHOW,2020,21,"['drama', 'scifi', 'animation', 'fantasy', 'history', 'romance', 'action']",2.0,7.1,7.0
tm946795,Citation,MOVIE,2020,151,"['drama', 'thriller']",,6.1,7.5
tm472766,Kardec,MOVIE,2019,110,"['history', 'drama']",,6.1,"6,684"
tm857187,Tom Segura: Ball Hog,MOVIE,2020,70,['comedy'],,7.3,6.9
tm477838,Disconnect,MOVIE,2020,107,"['comedy', 'romance', 'scifi']",,5.1,2.0
ts236388,The Circle France,SHOW,2020,47,['reality'],1.0,7.4,6.6
ts216474,The Trial,SHOW,2019,50,"['crime', 'thriller', 'drama']",1.0,7.2,7.0
ts90902,Search: WWW,SHOW,2019,63,"['drama', 'romance']",1.0,7.8,"8,247"
tm944631,The Three Deaths of Marisela Escobedo,MOVIE,2020,109,"['crime', 'documentation']",,8.1,8.92
ts236859,Mohamed Ali Road - Duplicated,SHOW,2020,0,[],1.0,,
tm983091,The Netflix Afterparty: The Best Shows of The Worst Year,MOVIE,2020,59,['documentation'],,,"6,125"
tm457935,The Wedding Year,MOVIE,2019,90,"['comedy', 'romance']",,5.6,6.1
ts252661,La LÃ­nea: Shadow of Narco,SHOW,2020,30,"['crime', 'documentation']",1.0,6.4,"6,684"
tm854749,The Match,MOVIE,2020,96,"['drama', 'european']",,,"5,768"
tm929614,GIMS: On the Record,MOVIE,2020,96,"['music', 'documentation']",,6.9,7.3
ts218802,The Family,SHOW,2019,25,"['documentation', 'sport', 'reality']",1.0,6.4,"6,775"
ts221041,My Dear Warrior,SHOW,2019,43,"['drama', 'fantasy', 'romance']",1.0,5.2,9.3
tm451548,The Fable,MOVIE,2019,123,"['comedy', 'action']",,6.5,6.5
ts250872,Southern Survival,SHOW,2020,30,['reality'],1.0,5.3,6.75
ts238242,The Great Heist,SHOW,2020,44,"['crime', 'drama', 'thriller']",1.0,7.3,"7,302"
tm834664,Nikki Glaser: Bangin',MOVIE,2019,63,['comedy'],,6.1,6.7
ts251272,Skin Decision: Before and After,SHOW,2020,40,['reality'],1.0,5.9,6.0
ts222380,Brotherhood,SHOW,2019,50,"['drama', 'action', 'crime', 'thriller']",2.0,7.5,"8,431"
tm833555,Park Na-rae: Glamour Warning,MOVIE,2019,62,['comedy'],,,5.8
ts105601,Archibald's Next Big Thing,SHOW,2019,23,"['comedy', 'family', 'fantasy', 'scifi', 'animation', 'action']",2.0,7.7,6.75
tm1131045,Nyara: The Kidnapping,MOVIE,2020,75,"['action', 'crime']",,7.3,2.0
ts215178,Grand Army,SHOW,2020,52,['drama'],1.0,7.5,"7,895"
tm467116,Life Overtakes Me,MOVIE,2019,39,['documentation'],,5.0,"6,363"
ts89361,The Idhun Chronicles,SHOW,2020,27,"['scifi', 'animation', 'action', 'fantasy']",2.0,5.4,7.28
tm454861,Patria,MOVIE,2019,89,"['history', 'war', 'documentation']",,7.2,6.7
ts88283,Wu Assassins,SHOW,2019,44,"['crime', 'scifi', 'drama', 'action', 'fantasy']",1.0,6.4,7.03
tm850822,Fortune Feimster: Sweet & Salty,MOVIE,2020,61,"['comedy', 'drama']",,6.9,6.5
tm982100,"ariana grande: excuse me, i love you",MOVIE,2020,97,"['music', 'documentation']",,6.3,"8,278"
ts223062,Tunnel,SHOW,2019,62,"['thriller', 'drama']",1.0,,4.5
ts214861,Prank Encounters,SHOW,2019,23,"['comedy', 'horror', 'reality', 'scifi']",2.0,5.3,"7,259"
tm485801,So My Grandma's a Lesbian!,MOVIE,2020,94,"['comedy', 'european']",,4.3,5.4
ts215718,Extracurricular,SHOW,2020,55,['crime'],1.0,,"8,233"
tm841410,Fire in Paradise,MOVIE,2019,39,['documentation'],,,6.6
tm836674,The Main Event,MOVIE,2020,102,"['family', 'comedy', 'fantasy', 'sport', 'action']",,4.8,6.8
tm849407,Isi & Ossi,MOVIE,2020,113,"['comedy', 'romance']",,6.4,6.95
tm844250,Ala Vaikunthapurramuloo,MOVIE,2020,165,"['comedy', 'drama', 'action', 'romance']",,7.3,6.9
tm852662,Ultras,MOVIE,2020,109,['drama'],,6.2,"6,159"
tm925186,Santana,MOVIE,2020,106,"['action', 'crime', 'drama']",,3.9,5.6
ts88608,Cricket Fever: Mumbai Indians,SHOW,2019,38,"['documentation', 'sport']",1.0,7.3,6.7
tm470836,The Show Must Go On: The Queen + Adam Lambert Story,MOVIE,2019,81,"['documentation', 'music']",,7.8,7.6
tm455161,Panipat,MOVIE,2019,171,"['romance', 'war', 'action', 'drama', 'history']",,5.2,"6,442"
ts87471,Darwin's Game,SHOW,2020,24,"['action', 'scifi', 'animation', 'drama']",1.0,7.2,7.9
tm465724,See You Yesterday,MOVIE,2019,86,"['scifi', 'drama', 'action', 'crime', 'thriller']",,5.2,5.6
tm866495,Love Like the Falling Rain,MOVIE,2020,86,"['drama', 'romance', 'fantasy']",,4.7,6.1
tm461159,Trouble,MOVIE,2019,87,"['comedy', 'family', 'music', 'animation']",,5.8,6.7
tm957903,The Boys in the Band: Something Personal,MOVIE,2020,28,['documentation'],,7.2,8.0
ts270465,SanPa: Sins of the Savior,SHOW,2020,60,"['documentation', 'crime', 'history']",1.0,7.8,"7,333"
tm837042,"Hoshino Gen Dome Tour ""POP VIRUS"" at Tokyo Dome",MOVIE,2019,120,"['documentation', 'music']",,,7.8
tm847623,Rogue Warfare: Death of a Nation,MOVIE,2020,103,['action'],,3.3,4.7
ts222835,Holiday Secrets,SHOW,2019,38,['drama'],1.0,6.5,6.3
tm420826,The Highwaymen,MOVIE,2019,133,"['crime', 'thriller', 'drama']",,6.9,"6,742"
ts270439,Best Leftovers Ever!,SHOW,2020,36,['reality'],1.0,5.7,6.2
tm962741,Soa,MOVIE,2020,71,"['drama', 'documentation']",,6.2,
tm1005937,Sanitation Day,MOVIE,2020,104,['thriller'],,3.2,2.0
tm827508,The Boys in the Band,MOVIE,2020,121,['drama'],,6.8,6.8
tm908529,Tell Me When,MOVIE,2020,96,"['drama', 'romance', 'documentation', 'comedy']",,5.7,6.4
tm835445,Deon Cole: Cole Hearted,MOVIE,2019,69,['comedy'],,6.9,6.5
ts253722,Sing On!,SHOW,2020,36,"['reality', 'music']",1.0,6.5,7.9
tm918043,Raat Akeli Hai,MOVIE,2020,149,"['crime', 'thriller', 'drama']",,7.3,6.8
ts237014,Her Mother's Killer,SHOW,2020,44,['drama'],1.0,,7.48
tm451512,Close,MOVIE,2019,94,"['thriller', 'action', 'drama']",,5.7,5.8
tm856593,Bert Kreischer: Hey Big Boy,MOVIE,2020,62,['comedy'],,7.0,7.1
ts237239,All For Love,SHOW,2020,46,[],1.0,,"7,433"
tm458328,Badla,MOVIE,2019,120,"['thriller', 'drama', 'crime']",,7.8,7.4
tm468200,Uyare,MOVIE,2019,125,['drama'],,8.0,7.5
ts104485,The Stranded,SHOW,2019,49,"['drama', 'action', 'thriller']",1.0,6.2,6.9
tm816432,Bypass Road,MOVIE,2019,137,"['thriller', 'drama']",,5.4,5.3
ts104507,Triad Princess,SHOW,2019,42,['drama'],1.0,6.7,7.1
tm467848,NiNoKuni,MOVIE,2019,106,"['action', 'fantasy', 'animation', 'family', 'romance']",,6.1,6.6
tm943808,Guillermo Vilas: Settling the Score,MOVIE,2020,94,"['documentation', 'sport']",,7.1,7.4
tm893510,What are the Odds?,MOVIE,2020,92,"['drama', 'music', 'documentation']",,5.2,6.0
ts256784,Trash Truck,SHOW,2020,14,[],2.0,,7.2
tm845942,A Family Reunion Christmas,MOVIE,2019,29,"['comedy', 'family']",,5.8,6.1
tm361998,The Wolf's Call,MOVIE,2019,115,"['thriller', 'action', 'drama', 'war', 'scifi', 'european']",,6.9,7.6
ts88151,Quicksand,SHOW,2019,46,"['crime', 'drama', 'thriller']",1.0,7.4,"7,109"
tm838705,Holiday Rush,MOVIE,2019,93,"['drama', 'comedy', 'family', 'romance']",,4.9,5.6
tm844662,Ronny Chieng: Asian Comedian Destroys America!,MOVIE,2019,63,['comedy'],,7.4,"6,972"
tm444247,This Changes Everything,MOVIE,2019,97,['documentation'],,7.7,6.1
tm446608,Toni Morrison: The Pieces I Am,MOVIE,2019,119,['documentation'],,7.7,7.9
tm850176,Leslie Jones: Time Machine,MOVIE,2020,66,['comedy'],,,5.9
ts106015,Kengan Ashura,SHOW,2019,25,"['animation', 'action', 'sport']",2.0,8.0,"8,343"
tm471878,Fatima,MOVIE,2020,113,"['drama', 'war']",,6.6,"7,446"
tm957567,Hazel Brugger: Tropical,MOVIE,2020,59,['comedy'],,6.3,5.2
tm462778,Jimmy Carr: The Best of Ultimate Gold Greatest Hits,MOVIE,2019,58,['comedy'],,7.3,6.9
tm882887,LA Originals,MOVIE,2020,92,['documentation'],,7.2,7.1
tm466832,Dragon Quest: Your Story,MOVIE,2019,102,"['comedy', 'fantasy', 'action', 'family', 'animation']",,6.5,"6,721"
ts86978,Power Rangers Beast Morphers,SHOW,2019,23,"['scifi', 'action', 'animation', 'comedy', 'drama', 'fantasy', 'thriller']",2.0,6.7,9.7
ts78324,Pinky Malinky,SHOW,2019,13,"['comedy', 'family', 'animation']",3.0,5.7,"4,625"
tm439365,Bombairiya,MOVIE,2019,104,"['comedy', 'drama', 'crime']",,4.6,7.25
tm828317,Tell Me Who I Am,MOVIE,2019,85,"['drama', 'documentation']",,7.6,7.4
ts103360,The Barrier,SHOW,2020,52,"['fantasy', 'thriller', 'action', 'drama', 'scifi', 'war']",1.0,6.8,7.0
ts268099,LEGO Marvel Avengers: Climate Conundrum,SHOW,2020,4,"['action', 'animation']",1.0,6.6,5.0
